Id,title,description,link,price,brand,condition,image_link,gtin,shipping,product_type,google_product_category,color,size,mpn,"age group",gender,availability,c:druse:boolean,item_group_id
PRISF00513L3312,"Frans Sofa 3 Seater (Ocean)","<p>Sofa unik yang satu ini tidak memakan banyak tempat, bahkan <strong>Frans Sofa</strong> ini tidak seperti sofa kebanyakan yang memiliki sandaran lengan. Namun jangan khawatir, kenyamanan prima tetap dapat anda rasakan saat duduk di <strong>Frans Sofa</strong> yang terbuat dari kayu jati solid dan medium density foam, yang mampu memanjakan Anda kapanpun di rumah Anda. Selain itu,<strong> Frans Sofa</strong> juga tersedia dalam berbagai warna menarik untuk memenuhi keinginan Anda.</p>",http://fabelio.com/frans-sofa-3-seater-ocean.html,4799000,,,http://fabelio.com/media/catalog/product/f/r/frans-3seater-ocean-1.jpg,,,simple,,Blue,,,,,1,,
PRISE00908,"Scalas Shelf","<p>Rak serbaguna yang satu ini pada dasarnya dapat Anda tempatkan di mana saja, tergantung kebutuhan Anda. Buku, CD, atau pajangan ruangan? Bisa. Taruh<strong> Scalas Shelf</strong> di dapur untuk tempat toples bumbu-bumbu masakan? Tentu bisa. kerangka metal yang dipadukan dengan kayu lapis dan kayu jati ini akan menjamin kekokohan dari <strong>Scalas Shelf.</strong></p>",http://fabelio.com/scalas-shelf.html,2699000,,,http://fabelio.com/media/catalog/product/s/c/scalas-shelf-2.jpg,,,simple,,Brown,,,,,1,,
EMOSE00909L3,"Leander Shelf Series C","<p>Minimalis dan serbaguna. Dua kata itu melekat pada <strong>Leander Shelf Series C</strong> yang dilengkapi laci berukuran kecil di bagian bawahnya. Laci ini akan melindungi barang-barang kesayangan Anda dari debu. Di atasnya, Anda dapat meletakkan koleksi buku maupun pajangan cantik.  Rak ini disangga dengan kayu jati yang kokoh untuk menjaga keamanan barang-barang kesayangan Anda. Desainnya yang minimalis juga mampu menghemat banyak ruangan di rumah Anda.</p>",http://fabelio.com/leander-shelf-series-c.html,1899000,,,http://fabelio.com/media/catalog/product/l/e/leander-c-2.jpg,,,simple,,Brown,,,,,1,,
EMOSR01001,"Pina Shoe Rack","<p>Anda punya banyak sepatu atau sandal yang sulit untuk ditata dengan rapi?<strong> Pina Shoe Rack</strong> dapat menjadi solusinya. Rak sepatu yang satu ini memiliki bentuk yang terbuka sehingga Anda dapat langsung menyimpan dan mengambil kembali alas kaki favorit Anda tanpa harus repot membuka ataupun menutup pintu laci. Bentuknya yang minimalis dan modern juga berfungsi ganda sebagai pemberi aksen hangat di rumah Anda. Terbuat dari kayu pinus solid, <strong>Pina Shoe Rack</strong> akan menjadi rumah terbaik bagi sepatu dan sandal Anda.</p>",http://fabelio.com/pina-shoe-rack.html,799000,,,http://fabelio.com/media/catalog/product/p/i/pina-shoerack-2.jpg,,,simple,,Brown,,,,,1,,
EMOCB00501L,"Wilasa Cabinet (Long)","<p>Bingung mencari tempat untuk meletakkan televisi Anda? <strong>Wilasa Long Cabinet</strong> yang bergaya klasik ini dapat menjadi pilihan tepat. Tak hanya memiliki bidang yang luas, kabinet ini juga dilengkapi empat buah laci yang bisa melindungi koleksi DVD favorit Anda dari debu. Lacinya dilengkapi dengan fitur slow motion rail yang mencegah tangan Anda terjepit saat menutupnya. Corak alami kayu kami desain sedemikian rupa menghasilkan pola persegi yang indah di permukaannya.</p>",http://fabelio.com/wilasa-cabinet-long.html,5299000,,,http://fabelio.com/media/catalog/product/w/i/wilasa-long-1.jpg,,,simple,,Brown,,,,,1,,
EMOCB00501S,"Wilasa Cabinet (Short)","<p>Kabinet yang satu ini sangat cocok untuk diletakkan di kedua sisi tempat tidur Anda. Dilengkapi dengan dua laci, <strong>Wilasa Cabinet Short</strong> dapat menyimpan koleksi majalah kesayangan Anda. Lacinya dilengkapi dengan fitur slow motion rail yang mencegah tangan Anda terjepit saat menutupnya. Jika Anda meletakkan vas bunga di atasnya, kabinet ini pun dapat mempercantik sudut rumah Anda. Jangan lupakan pula keindahan corak kayu seluruh permukaan kabinet ini yang akan menghangatkan hunian Anda.</p>",http://fabelio.com/wilasa-cabinet-short.html,2899000,,,http://fabelio.com/media/catalog/product/w/i/wilasa-short-1.jpg,,,simple,,Brown,,,,,1,,
EMODC00510,"Conan Dining Chair","<p>Kursi makan berbahan dasar kayu pinus solid ini akan memberikan kesan nyaman dan modern pada ruang makan Anda. Aksen melintang yang terdapat di <strong>Conan Dining Chair</strong> semrta sandaran miring yang ada padanya akan memberikan kenyamanan ekstra saat menggunakannya. Padukan dengan meja makan dari koleksi Fabelio untuk pengalaman makan tak terlupakan.</p>",http://fabelio.com/conan-dining-chair.html,699000,,,http://fabelio.com/media/catalog/product/d/i/dining-chair-11-01.jpg,,,simple,,Brown,,,,,1,,
PRISO00206,"Garfield Stool","<p>Bawa kesan unik ke rumah Anda dengan bangku berbentuk segitiga ini. Kami menggunakan kayu pinus solid sebagai bahan dasar untuk <strong>Garfield Stool.</strong> Ujung-ujungnya yang tidak lancip juga akan memberikan rasa nyaman lebih kepada Anda, terutama apabila Anda memiliki anak kecil yang sering bermain di dalam rumah. Berfungsi ganda sebagai hiasan serta bangku untuk rumah Anda.</p>",http://fabelio.com/garfield-stool.html,599000,,,http://fabelio.com/media/catalog/product/g/a/garfield-pristine-2.jpg,,,simple,,Brown,,,,,1,,
EMODT00706S4,"Curtina Dining Table 4 seater","<p>Apakah Anda penyuka hal-hal yang simpel namun dapat memaksimalkan segala fiturnya dengan baik, termasuk meja makan? Jika ya, coba tengok <strong>Curtina Dining Table</strong> yang mampu digunakan untuk 4 orang secara bersamaan ini. Bentuknya yang sederhana tidak berarti ia tidak mampu diandalkan, semua berkat kayu lapis yang dipadukan dengan veneer jati dan kaki dari kayu jati solid, ditambah aksen guratan kayu alami yang mampu menambah estetika ruang makan Anda.</p>",http://fabelio.com/curtina-dining-table-4-seater.html,2599000,,,http://fabelio.com/media/catalog/product/c/u/curtina-4s-1.jpg,,,simple,,Brown,,,,,1,,
EMODT00706S6,"Curtina Dining Table 6 seater ","<p>Apakah Anda penyuka hal-hal yang simpel namun dapat memaksimalkan segala fiturnya dengan baik, termasuk meja makan? Jika ya, coba tengok <strong>Curtina Dining Table</strong> yang mampu digunakan untuk 6 orang secara bersamaan ini. Bentuknya yang sederhana tidak berarti ia tidak mampu diandalkan, semua berkat kayu lapis yang dipadukan dengan veneer jati dan kaki dari kayu jati solid, ditambah aksen guratan kayu alami yang mampu menambah estetika ruang makan Anda.</p>",http://fabelio.com/curtina-dining-table-6-seater.html,3899000,,,http://fabelio.com/media/catalog/product/c/u/curtina-6s-1.jpg,,,simple,,Brown,,,,,1,,
EMODT00706S8,"Curtina Dining Table 8 seater","<p>Apakah Anda penyuka hal-hal yang simpel namun dapat memaksimalkan segala fiturnya dengan baik, termasuk meja makan? Jika ya, coba tengok <strong>Curtina Dining Table</strong> yang mampu digunakan untuk 8 orang secara bersamaan ini. Bentuknya yang sederhana tidak berarti ia tidak mampu diandalkan, semua berkat kayu lapis yang dipadukan dengan veneer jati dan kaki dari kayu jati solid, ditambah aksen guratan kayu alami yang mampu menambah estetika ruang makan Anda.</p>",http://fabelio.com/curtina-dining-table-8-seater.html,4999000,,,http://fabelio.com/media/catalog/product/c/u/curtina-8s-1.jpg,,,simple,,Brown,,,,,1,,
PRICE00807,"Morris Credenza","<p>Keistimewaan <strong>Morris Credenza</strong> terletak pada pintu laci yang bisa dibuka-tutup dengan sangat mudah, Anda cukup menggesernya dari dua arah yang Anda suka! Pola persegi yang bertumpuk pada permukaan pintunya juga menambah keunikan Credenza yang satu ini. Laci ini akan menjaga barang-barang Anda tetap bebas dari debu. Di bagian atasnya, Anda dapat meletakkan koleksi pajangan dan pigura cantik. Keseluruhan Credenza terbuat dari kayu lapis, kecuali bagian kaki yang berbahan besi untuk menjamin kestabilannya.</p>",http://fabelio.com/morris-credenza.html,4999000,,,http://fabelio.com/media/catalog/product/c/r/credenza-09-01_1.jpg,,,simple,,Brown,,,,,1,,
EMOCE00808,"Yasa Credenza","<p>Bufet yang satu ini sangat cocok untuk tempat Anda meletakkan set televisi Anda, atau untuk tempat Anda meletakkan pajangan kesayangan di ruang tengah. Yang jelas, <strong>Yasa Credenza</strong> akan memancarkan kesan minimalis nan menawan yang tak terlupakan. Dibuat dari kayu lapis dengan veneer sungkai, serta finishing natural open pore, Yasa Credenza yang memiliki 2 rak dan 3 laci ini akan menjadi sorotan utama di ruang tengah Anda.</p>",http://fabelio.com/yasa-credenza.html,4799000,,,http://fabelio.com/media/catalog/product/c/r/credenza-08-01.jpg,,,simple,,Brown,,,,,1,,
PRIST00412,"Millard Side Table","<p>Meja samping yang satu ini akan melengkapi ruang tamu maupun ruang tidur Anda. Pada dasarnya, Anda bisa letakkan <strong>Millard Side Table</strong> di mana saja. Kesan kokoh langsung terpancar saat melihat keempat kaki-kakinya yang terbuat dari kayu pinus solid dan memiliki warna biru keabuan pada bagian dasarnya. Tempatkan berbagai macam pajangan ataupun jam weker di atasnya untuk memaksimalkan fungsinya, Anda bisa pula menyimpan berbagai barang di rak yang terdapat di dalamnya.</p>",http://fabelio.com/millard-side-table.html,699000,,,http://fabelio.com/media/catalog/product/m/i/milard-1.jpg,,,simple,,Brown,,,,,1,,
EMOST00409,"Masse Side Table","<p>Masse hadir untuk memenuhi kebutuhan Anda yang menginginkan side table dengan luas permukaan yang besar, karena <strong>Masse Side Table</strong>&nbsp;memiliki 2 tingkat permukaan yang besar! Dengan kayu lapis dan solid metal yang kokoh ditambah pegangan yang terbuat dari kayu solid, anda bisa memindah-mindahkan <strong>Masse Side Table</strong>&nbsp;saat dibutuhkan.</p>",http://fabelio.com/masse-side-table.html,1499000,,,http://fabelio.com/media/catalog/product/m/a/masse-sidetable-1_1.jpg,,,simple,,Brown,,,,,1,,
EMOBN00102L1,"Simo Bench (Long)","<p>Serba guna, ringan, dan minimalis. <strong>Simo Bench</strong> dapat digunakan untuk berbagai macam situasi dan fungsi. Selain aman untuk digunakan oleh seluruh anggota keluarga Anda, termasuk si kecil, Anda juga bisa menaruhnya di ruangan apa saja untuk fungsi yang tidak pernah terpikirkan sebelumnya. Dibuat dari kayu lapis dengan finishing veneer sungkai, dan kaki dari besi solid, Anda pasti akan langsung ingin membawanya pulang.</p>",http://fabelio.com/simo-bench-long.html,1699000,,,http://fabelio.com/media/catalog/product/c/o/copy_of_simo-bench-2.jpg,,,simple,,Brown,,,,,1,,
EMOBN00101L1160,"Blora Bench (Long) (Gail)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-long-gail.html,2099000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-gail-2_1.jpg,,,simple,,Grey,,,,,1,,
EMOBN00101L1301,"Blora Bench (Long) (Natural White)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-long-natural-white.html,2099000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-natural-2_1.jpg,,,simple,,White,,,,,1,,
EMOBN00101L1305,"Blora Bench (Long) (Earth)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-long-earth.html,2099000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-earth-2_1.jpg,,,simple,,Khaki,,,,,1,,
EMOBN00101L1303,"Blora Bench (Long) (Vanilla )","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-long-vanilla.html,2099000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-vanilla-2_1.jpg,,,simple,,Beige,,,,,1,,
EMOBN00101L1306,"Blora Bench (Long) (Croco)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-long-croco.html,2099000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-tuxedo-2_2.jpg,,,simple,,Brown,,,,,1,,
EMOBN00101L1309,"Blora Bench (Long) (Tuxedo)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-long-tuxedo.html,2099000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-tuxedo-2_1.jpg,,,simple,,Black,,,,,1,,
EMOBN00101L1310,"Blora Bench (Long) (Chilly)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-long-chilly.html,2099000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-chilly-2_1.jpg,,,simple,,Red,,,,,1,,
EMOBN00101L1311,"Blora Bench (Long) (Basil)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-long-basil.html,2099000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-basil-2_1.jpg,,,simple,,Green,,,,,1,,
EMOBN00101L1312,"Blora Bench (Long) (Ocean)","<p><strong>Blora Bench</strong> merupakan pilihan sempurna untuk melengkapi dekorasi rumah maupun kantor Anda. Di rumah, bangku ini bisa menjadi pasangan serasi untuk meja rias. Desainnya yang minimalis juga sangat tepat untuk mempercantik teras rumah. Busa empuk berlapis kain penutup yang lembut menjanjikan kenyamanan pula untuk klien yang menunggu di kantor Anda.  Produk yang satu ini sangat pantas untuk Anda bawa pulang.</p>",http://fabelio.com/blora-bench-long-ocean.html,2099000,,,http://fabelio.com/media/catalog/product/b/l/blora-bench-ocean-2_1.jpg,,,simple,,Blue,,,,,1,,
KOKCU00001,"Kokoro Ampersand Pillow Cover with Cushion","<p>Hadirkan suasana vintage di rumah Anda lewat dominasi warna monokrom hitam-putih yang tak lekang dimakan zaman milik sarung bantal <strong>Ampersand</strong>. Pola abstrak yang bertabrakan ternyata mampu menghasilkan motif menawan untuk sarung bantal Anda. Eits, jangan lupakan aksen kuning di sudutnya yang membawa keceriaan di rumah Anda. Sarung bantal ini tentu menjadi pasangan serasi untuk sofa Anda.</p>",http://fabelio.com/kokoro-ampersand-pillow-cover-with-cushion.html,229000,,,http://fabelio.com/media/catalog/product/k/o/kokoro-ampersand-1_1.jpg,,,simple,,Black,,,,,1,,
KOKCU00002,"Kokoro Japanese Wallpaper Pillow Cover with Cushion","<p>Semarakkan suasana ruang tamu Anda dengan sarung bantal <strong>Line</strong> yang eye-catching ini. Perpaduan warna biru dan merah dijamin akan menjadi pusat perhatian di rumah Anda. Motifnya yang ceria sangat pas untuk dipadukan dengan sofa polos milik Anda.</p>",http://fabelio.com/kokoro-japanese-wallpaper-pillow-cover-with-cushion.html,199000,,,http://fabelio.com/media/catalog/product/k/o/kokoro-japanesewallpaper-1_1.jpg,,,simple,,Blue,,,,,1,,
KOKCC00002,"Kokoro Japanese Wallpaper Pillow Cover","<p>Semarakkan suasana ruang tamu Anda dengan sarung bantal <strong>Line</strong> yang eye-catching ini. Perpaduan warna biru dan merah dijamin akan menjadi pusat perhatian di rumah Anda. Motifnya yang ceria sangat pas untuk dipadukan dengan sofa polos milik Anda.</p>",http://fabelio.com/kokoro-japanese-wallpaper-pillow-cover.html,149000,,,http://fabelio.com/media/catalog/product/k/o/kokoro-japanesewallpaper-1.jpg,,,simple,,Blue,,,,,1,,
KOKCC00001,"Kokoro Ampersand Pillow Cover","<p>Hadirkan suasana vintage di rumah Anda lewat dominasi warna monokrom hitam-putih yang tak lekang dimakan zaman milik sarung bantal <strong>Ampersand</strong>. Pola abstrak yang bertabrakan ternyata mampu menghasilkan motif menawan untuk sarung bantal Anda. Eits, jangan lupakan aksen kuning di sudutnya yang membawa keceriaan di rumah Anda. Sarung bantal ini tentu menjadi pasangan serasi untuk sofa Anda.</p>",http://fabelio.com/kokoro-ampersand-pillow-cover.html,179000,,,http://fabelio.com/media/catalog/product/k/o/kokoro-ampersand-1.jpg,,,simple,,Black,,,,,1,,
KOKCU00003,"Kokoro End of Summer Pillow Cover with Cushion","<p>Bagi Anda yang menyukai warna pastel, sarung bantal <strong>End of Summer</strong> menunggu untuk Anda bawa pulang. Kelembutan warna dan pola abstrak yang unik akan membawa ketenangan tersendiri di ruang tamu Anda. Bosan dengan warna pastelnya? Tenang. Warna hijau polos di sisi belakang sarung bantal ini siap menyegarkan kembali hunian Anda. </p>",http://fabelio.com/kokoro-end-of-summer-pillow-cover-with-cushion.html,229000,,,http://fabelio.com/media/catalog/product/k/o/kokoro-end-of-summer-1_1.jpg,,,simple,,Pink,,,,,1,,
KOKCC00003,"Kokoro End of Summer Pillow Cover","<p>Bagi Anda yang menyukai warna pastel, sarung bantal <strong>End of Summer</strong> menunggu untuk Anda bawa pulang. Kelembutan warna dan pola abstrak yang unik akan membawa ketenangan tersendiri di ruang tamu Anda. Bosan dengan warna pastelnya? Tenang. Warna hijau polos di sisi belakang sarung bantal ini siap menyegarkan kembali hunian Anda. </p>",http://fabelio.com/kokoro-end-of-summer-pillow-cover.html,179000,,,http://fabelio.com/media/catalog/product/k/o/kokoro-end-of-summer-1.jpg,,,simple,,Pink,,,,,1,,
KOKCU00004,"Kokoro Retaliate Pillow Cover with Cushion","<p>Masih ingat dengan pelajaran matematika? Keunikan motif geometri kini bisa menjadi bagian dari dekorasi rumah Anda dengan sarung bantal <strong>Retaliate</strong> ini. Motif kubus, segitiga, dan lingkaran berwarna monokrom akan membawa kesan vintage di ruang tamu Anda. Sarung bantal ini sangat cocok dipadukan dengan sofa berwarna cerah yang Anda miliki.</p>",http://fabelio.com/kokoro-retaliate-pillow-cover-with-cushion.html,229000,,,http://fabelio.com/media/catalog/product/r/e/retaliate_front_base.jpg,,,simple,,White,,,,,1,,
KOKCC00004,"Kokoro Retaliate Pillow Cover","<p>Masih ingat dengan pelajaran matematika? Keunikan motif geometri kini bisa menjadi bagian dari dekorasi rumah Anda dengan sarung bantal <strong>Retaliate</strong> ini. Motif kubus, segitiga, dan lingkaran berwarna monokrom akan membawa kesan vintage di ruang tamu Anda. Sarung bantal ini sangat cocok dipadukan dengan sofa berwarna cerah yang Anda miliki.</p>",http://fabelio.com/kokoro-retaliate-pillow-cover.html,179000,,,http://fabelio.com/media/catalog/product/r/e/retaliate_front_base_1.jpg,,,simple,,White,,,,,1,,
KOKCU00005,"Kokoro Black Pillow Cover with Cushion","<p>Perkuat kesan minimalis di rumah Anda dengan sarung bantal <strongBlack</strong>. Warna hitam berpadu motif sederhana begitu elegan untuk dipajang di atas sofa Anda, sebuah pilihan tepat untuk melengkapi ruangan berdekorasi kontemporer nan modern.</p>",http://fabelio.com/kokoro-black-pillow-cover-with-cushion.html,199000,,,http://fabelio.com/media/catalog/product/b/l/black_base.jpg,,,simple,,Black,,,,,1,,
KOKCC00005,"Kokoro Black Pillow Cover","<p>Perkuat kesan minimalis di rumah Anda dengan sarung bantal <strong>Black</strong>. Warna hitam berpadu motif sederhana begitu elegan untuk dipajang di atas sofa Anda, sebuah pilihan tepat untuk melengkapi ruangan berdekorasi kontemporer nan modern.</p>",http://fabelio.com/kokoro-black-pillow-cover.html,149000,,,http://fabelio.com/media/catalog/product/b/l/black_base_1.jpg,,,simple,,Black,,,,,1,,
KOKCU00006,"Kokoro Lines Pillow Cover with Cushion","<p>Sarung bantal <strong>Lines</strong> ini memiliki pola dan warna netral yang bisa Anda padukan dengan segala jenis furnitur lain. Sofa berwarna terang maupun gelap menjadi semakin lengkap dengan kehadiran sarung bantal ini. Warna hitam dan putihnya tidak akan lekang dimakan zaman sehingga kesan vintage akan selalu terpancar sepanjang waktu. </p>",http://fabelio.com/kokoro-lines-pillow-cover-with-cushion.html,199000,,,http://fabelio.com/media/catalog/product/l/i/lines_base.jpg,,,simple,,White,,,,,1,,
KOKCC00006,"Kokoro Lines Pillow Cover","<p>Sarung bantal <strong>Lines</strong> ini memiliki pola dan warna netral yang bisa Anda padukan dengan segala jenis furnitur lain. Sofa berwarna terang maupun gelap menjadi semakin lengkap dengan kehadiran sarung bantal ini. Warna hitam dan putihnya tidak akan lekang dimakan zaman sehingga kesan vintage akan selalu terpancar sepanjang waktu. </p>",http://fabelio.com/kokoro-lines-pillow-cover.html,149000,,,http://fabelio.com/media/catalog/product/l/i/lines_base_1.jpg,,,simple,,White,,,,,1,,
KOKCU00007,"Kokoro Wish You Were Here Pillow Cover with Cushion","<p>Warna merah menyala dari sarung bantal ini dijamin akan menarik perhatian tamu-tamu Anda sekaligus membawa kesan ceria di rumah Anda. Dengan tulisan ""Wish You Were Here"" yang romantis, sarung bantal ini juga cocok untuk dijadikan kado untuk orang-orang tersayang. </p>",http://fabelio.com/kokoro-wish-you-were-here-pillow-cover-with-cushion.html,199000,,,http://fabelio.com/media/catalog/product/w/i/wish_you_were_here_front_base.jpg,,,simple,,Red,,,,,1,,
KOKCC00007,"Kokoro Wish You Were Here Pillow Cover","<p>Warna merah menyala dari sarung bantal ini dijamin akan menarik perhatian tamu-tamu Anda sekaligus membawa kesan ceria di rumah Anda. Dengan tulisan ""Wish You Were Here"" yang romantis, sarung bantal ini juga cocok untuk dijadikan kado untuk orang-orang tersayang. </p>",http://fabelio.com/kokoro-wish-you-were-here-pillow-cover.html,149000,,,http://fabelio.com/media/catalog/product/w/i/wish_you_were_here_front_base_1.jpg,,,simple,,Red,,,,,1,,
KOKCU00008,"Kokoro The Best Day Pillow Cover with Cushion","<p>Bawa semangat positif di rumah Anda dengan sarung bantal The Best Day. Tulisan ""Today Is Gonna Be The Best Day"" akan motivasi Anda untuk menjalani hari. Secara psikologis, warna kuning terang juga melambangkan kehangatan, keceriaan, dan kebahagiaan. </p>",http://fabelio.com/kokoro-the-best-day-pillow-cover-with-cushion.html,199000,,,http://fabelio.com/media/catalog/product/k/o/kokoro-bestdayever-1_1.jpg,,,simple,,Yellow,,,,,1,,
KOKCC00008,"Kokoro The Best Day Pillow Cover","<p>Bawa semangat positif di rumah Anda dengan sarung bantal The Best Day. Tulisan ""Today Is Gonna Be The Best Day"" akan motivasi Anda untuk menjalani hari. Secara psikologis, warna kuning terang juga melambangkan kehangatan, keceriaan, dan kebahagiaan. </p>",http://fabelio.com/kokoro-the-best-day-pillow-cover.html,149000,,,http://fabelio.com/media/catalog/product/k/o/kokoro-bestdayever-1.jpg,,,simple,,Yellow,,,,,1,,
MARCC001L4,"Martee Black Chevron (50cm x 50cm)","<ul>
<li>Ruang tamu Anda yang bernuansa klasik kurang lengkap rasanya tanpa kehadiran <strong>Black Chevron</strong></li>
<li>Perpaduan warna hitam dan putih yang elegan diyakini akan membawa keseimbangan pada dekorasi rumah Anda</li>
<li>Motif zig-zag yang tegas akan menjadikan <strong>Black Chevron</strong> pusat perhatian di hunian Anda</li>
</ul>",http://fabelio.com/martee-black-chevron.html,200000,,,http://fabelio.com/media/catalog/product/b/l/black_chevron_pola_kecil_front_.jpg,,,simple,,Black,,,,,1,,
MARCC002L3,"Martee Black Sheep (45cm x 45cm)","<ul>
<li><span style=""font-size: medium;"">Domba-domba lucu di sarung bantal <strong>Black Sheep</strong> ini siap menyebarkan kehangatan ke penjuru ruang tamu Anda</span></li>
<li><span style=""font-size: medium;"">Warna hitam dan putihnya menjadi warna netral yang dapat Anda padukan dengan berbagai jenis furnitur lain</span></li>
<li><span style=""font-size: medium;"">Motif Black Sheep yang lucu menjadi dekorasi yang ideal pula untuk kamar buah hati Anda.</span></li>
</ul>",http://fabelio.com/martee-black-sheep.html,175000,,,http://fabelio.com/media/catalog/product/b/l/black_sheep_front_.jpg,,,simple,,Black,,,,,1,,
MARCC003L3,"Martee Monochrome Flower (45cm x 45cm)","<p><span style=""font-size: medium;"">Anda suka motif floral, tetapi khawatir warna-warninya akan terlalu meriah? Tenang, kami punya solusinya. Sarung bantal Black Flower ini tetap menyajikan keindahan motif floral dengan warna monokrom yang netral dan tak dimakan zaman. Hasilnya, ruang tamu Anda menjadi lebih elegan dari sebelumnya. </span></p>",http://fabelio.com/martee-black-flower.html,175000,,,http://fabelio.com/media/catalog/product/m/o/monochrome_flower_front_2.jpg,,,simple,,Black,,,,,1,,
MARCC004L2,"Martee Floral (40cm x 40cm)","<p><span style=""font-size: medium;"">Motif bunga dari sarung bantal Floral ini dijamin akan menyegarkan ruang tamu Anda.&nbsp;</span><span style=""font-size: medium;"">Warna-warna cerah nan semarak menjadi pilihan tepat untuk dekorasi bernuansa tropis.&nbsp;</span><span style=""font-size: medium;"">Padukan dengan sofa polos di rumah Anda dan bersiaplah menghadirkan suasana baru.</span></p>",http://fabelio.com/martee-floral.html,160000,,,http://fabelio.com/media/catalog/product/f/l/floral_front.jpg,,,simple,,Black,,,,,1,,
MARCC004L3,"Martee Floral (45cm x 45cm)","<p><span style=""font-size: medium;"">Motif bunga dari sarung bantal Floral ini dijamin akan menyegarkan ruang tamu Anda.&nbsp;</span><span style=""font-size: medium;"">Warna-warna cerah nan semarak menjadi pilihan tepat untuk dekorasi bernuansa tropis.&nbsp;</span><span style=""font-size: medium;"">Padukan dengan sofa polos di rumah Anda dan bersiaplah menghadirkan suasana baru.</span></p>",http://fabelio.com/martee-floral-744.html,175000,,,http://fabelio.com/media/catalog/product/f/l/floral_front_1.jpg,,,simple,,Grey,,,,,1,,
